,year,month,hour,pm2_5,dewp,temp,pres,cbwd,iws,is,ir,DiaDeLaSemana
42436,2014,11,4,72.0,0,2.0,1016.0,cv,0.45,0,0,Tuesday
42437,2014,11,5,80.0,0,1.0,1016.0,cv,0.9,0,0,Tuesday
42438,2014,11,6,80.0,-1,1.0,1016.0,cv,1.79,0,0,Tuesday
42439,2014,11,7,66.0,0,1.0,1016.0,cv,2.68,0,0,Tuesday
42440,2014,11,8,64.0,1,3.0,1017.0,NE,0.89,0,0,Tuesday
42441,2014,11,9,85.0,0,7.0,1017.0,cv,0.89,0,0,Tuesday
42442,2014,11,10,96.0,-1,10.0,1017.0,SE,1.79,0,0,Tuesday
42443,2014,11,11,109.0,-1,11.0,1017.0,SE,3.58,0,0,Tuesday
42444,2014,11,12,118.0,0,13.0,1016.0,SE,5.37,0,0,Tuesday
42445,2014,11,13,141.0,-1,14.0,1015.0,SE,8.5,0,0,Tuesday
42446,2014,11,14,159.0,-1,15.0,1014.0,SE,12.52,0,0,Tuesday
42447,2014,11,15,153.0,0,15.0,1014.0,cv,3.13,0,0,Tuesday
42448,2014,11,16,153.0,0,15.0,1013.0,SE,4.02,0,0,Tuesday
42449,2014,11,17,152.0,1,12.0,1013.0,cv,0.45,0,0,Tuesday
42450,2014,11,18,157.0,3,8.0,1014.0,cv,1.34,0,0,Tuesday
42451,2014,11,19,159.0,3,7.0,1015.0,cv,2.23,0,0,Tuesday
42452,2014,11,20,196.0,3,6.0,1015.0,NE,0.89,0,0,Tuesday
42453,2014,11,21,208.0,3,5.0,1015.0,cv,0.89,0,0,Tuesday
42454,2014,11,22,215.0,2,5.0,1016.0,cv,1.78,0,0,Tuesday
42455,2014,11,23,255.0,2,4.0,1016.0,cv,2.67,0,0,Tuesday
42456,2014,11,0,239.0,1,4.0,1016.0,NW,3.13,0,0,Wednesday
42457,2014,11,1,232.0,1,4.0,1016.0,cv,0.89,0,0,Wednesday
42458,2014,11,2,210.0,2,3.0,1017.0,NE,1.79,0,0,Wednesday
42459,2014,11,3,184.0,0,3.0,1016.0,NW,4.02,0,0,Wednesday
42460,2014,11,4,174.0,0,4.0,1016.0,cv,0.89,0,0,Wednesday
42461,2014,11,5,164.0,-1,2.0,1016.0,NW,1.79,0,0,Wednesday
42462,2014,11,6,147.0,-1,3.0,1016.0,NW,4.92,0,0,Wednesday
42463,2014,11,7,98.0,-1,3.0,1017.0,NW,6.71,0,0,Wednesday
42464,2014,11,8,136.0,2,5.0,1018.0,NW,8.5,0,0,Wednesday
42465,2014,11,9,137.0,3,10.0,1018.0,NW,10.29,0,0,Wednesday
42466,2014,11,10,90.0,-2,14.0,1018.0,cv,0.89,0,0,Wednesday
42467,2014,11,11,14.0,-4,17.0,1018.0,NW,1.79,0,0,Wednesday
42468,2014,11,12,8.0,-8,19.0,1017.0,NW,7.6,0,0,Wednesday
42469,2014,11,13,8.0,-8,20.0,1016.0,NW,14.75,0,0,Wednesday
42470,2014,11,14,11.0,-9,20.0,1016.0,NW,22.8,0,0,Wednesday
42471,2014,11,15,9.0,-8,20.0,1016.0,NW,29.95,0,0,Wednesday
42472,2014,11,16,6.0,-8,20.0,1016.0,NW,37.1,0,0,Wednesday
42473,2014,11,17,6.0,-8,19.0,1016.0,NW,41.12,0,0,Wednesday
42474,2014,11,18,10.0,-8,18.0,1017.0,NW,46.93,0,0,Wednesday
42475,2014,11,19,10.0,-5,15.0,1019.0,NW,50.95,0,0,Wednesday
42476,2014,11,20,7.0,-7,13.0,1020.0,NE,4.02,0,0,Wednesday
42477,2014,11,21,6.0,-7,14.0,1022.0,NW,4.92,0,0,Wednesday
42478,2014,11,22,5.0,-6,10.0,1023.0,NW,8.05,0,0,Wednesday
42479,2014,11,23,6.0,-7,7.0,1024.0,NE,1.79,0,0,Wednesday
42480,2014,11,0,4.0,-7,7.0,1025.0,NW,4.02,0,0,Thursday
42481,2014,11,1,5.0,-7,5.0,1025.0,NW,8.04,0,0,Thursday
42482,2014,11,2,4.0,-8,7.0,1026.0,NW,9.83,0,0,Thursday
42483,2014,11,3,3.0,-7,4.0,1026.0,NW,11.62,0,0,Thursday
42484,2014,11,4,8.0,-7,5.0,1027.0,NE,3.13,0,0,Thursday
42485,2014,11,5,9.0,-8,7.0,1028.0,NE,4.92,0,0,Thursday
42486,2014,11,6,7.0,-8,7.0,1029.0,NE,8.94,0,0,Thursday
42487,2014,11,7,7.0,-7,6.0,1029.0,NE,13.86,0,0,Thursday
42488,2014,11,8,9.0,-6,8.0,1031.0,NE,18.78,0,0,Thursday
42489,2014,11,9,11.0,-8,9.0,1032.0,NE,24.59,0,0,Thursday
42491,2014,11,11,9.0,-9,10.0,1032.0,NE,35.32,0,0,Thursday
42492,2014,11,12,7.0,-12,10.0,1031.0,NE,41.13,0,0,Thursday
42493,2014,11,13,4.0,-14,11.0,1030.0,NE,46.05,0,0,Thursday
42494,2014,11,14,3.0,-16,11.0,1029.0,NE,51.86,0,0,Thursday
42495,2014,11,15,4.0,-15,12.0,1029.0,NE,55.88,0,0,Thursday
42496,2014,11,16,7.0,-17,12.0,1029.0,NE,59.01,0,0,Thursday
42497,2014,11,17,6.0,-13,9.0,1030.0,NE,59.9,0,0,Thursday
42498,2014,11,18,6.0,-8,5.0,1030.0,cv,0.89,0,0,Thursday
42499,2014,11,19,33.0,-7,5.0,1031.0,cv,1.78,0,0,Thursday
42500,2014,11,20,40.0,-5,4.0,1031.0,cv,2.67,0,0,Thursday
42501,2014,11,21,40.0,-4,4.0,1032.0,SE,0.89,0,0,Thursday
42502,2014,11,22,48.0,-5,2.0,1033.0,cv,0.89,0,0,Thursday
42503,2014,11,23,44.0,-3,2.0,1033.0,SE,0.89,0,0,Thursday
42504,2014,11,0,41.0,-3,2.0,1033.0,SE,1.78,0,0,Friday
42505,2014,11,1,44.0,-4,2.0,1033.0,cv,0.89,0,0,Friday
42506,2014,11,2,45.0,-5,3.0,1032.0,cv,1.78,0,0,Friday
42507,2014,11,3,79.0,-5,0.0,1032.0,cv,2.67,0,0,Friday
42508,2014,11,4,76.0,-4,1.0,1032.0,cv,3.56,0,0,Friday
42509,2014,11,5,79.0,-3,0.0,1032.0,SE,0.89,0,0,Friday
42510,2014,11,6,90.0,-4,0.0,1032.0,NW,0.89,0,0,Friday
42511,2014,11,7,73.0,-4,1.0,1033.0,NW,1.78,0,0,Friday
42512,2014,11,8,70.0,-4,1.0,1033.0,NE,0.89,0,0,Friday
42513,2014,11,9,66.0,-6,5.0,1034.0,cv,0.89,0,0,Friday
42514,2014,11,10,59.0,-7,6.0,1034.0,cv,1.78,0,0,Friday
42515,2014,11,11,62.0,-7,7.0,1033.0,cv,2.67,0,0,Friday
42516,2014,11,12,60.0,-6,8.0,1033.0,cv,3.56,0,0,Friday
42517,2014,11,13,41.0,-5,8.0,1032.0,cv,4.45,0,0,Friday
42518,2014,11,14,38.0,-6,9.0,1031.0,cv,5.34,0,0,Friday
42519,2014,11,15,33.0,-5,9.0,1030.0,NE,1.79,0,0,Friday
42520,2014,11,16,18.0,-4,9.0,1030.0,cv,0.89,0,0,Friday
42521,2014,11,17,28.0,-4,8.0,1030.0,cv,1.78,0,0,Friday
42522,2014,11,18,46.0,-3,5.0,1030.0,cv,2.67,0,0,Friday
42523,2014,11,19,51.0,-4,8.0,1030.0,SE,3.13,0,0,Friday
42524,2014,11,20,57.0,-3,8.0,1030.0,SE,4.92,0,0,Friday
42525,2014,11,21,37.0,-1,7.0,1031.0,cv,1.79,0,0,Friday
42526,2014,11,22,35.0,0,3.0,1031.0,cv,2.68,0,0,Friday
42527,2014,11,23,41.0,-1,2.0,1030.0,SE,0.89,0,0,Friday
42528,2014,11,0,46.0,-1,1.0,1030.0,cv,0.89,0,0,Saturday
42529,2014,11,1,56.0,-2,-1.0,1030.0,NW,1.79,0,0,Saturday
42530,2014,11,2,69.0,-3,-1.0,1030.0,NW,3.58,0,0,Saturday
42531,2014,11,3,79.0,-1,0.0,1029.0,cv,0.89,0,0,Saturday
42532,2014,11,4,76.0,-2,0.0,1029.0,NW,0.89,0,0,Saturday
42533,2014,11,5,65.0,-2,-1.0,1029.0,NW,2.68,0,0,Saturday
42534,2014,11,6,69.0,-5,-2.0,1029.0,NW,5.81,0,0,Saturday
42535,2014,11,7,74.0,-4,0.0,1029.0,NW,7.6,0,0,Saturday
42536,2014,11,8,79.0,-2,3.0,1030.0,NW,10.73,0,0,Saturday
42537,2014,11,9,78.0,-2,5.0,1030.0,NW,13.86,0,0,Saturday
42538,2014,11,10,87.0,-3,8.0,1029.0,NW,15.65,0,0,Saturday
42539,2014,11,11,82.0,-2,9.0,1029.0,NW,17.44,0,0,Saturday
42540,2014,11,12,74.0,-2,11.0,1028.0,cv,1.79,0,0,Saturday
42541,2014,11,13,77.0,-4,11.0,1027.0,cv,2.68,0,0,Saturday
42542,2014,11,14,84.0,-2,12.0,1026.0,SE,1.79,0,0,Saturday
42543,2014,11,15,87.0,-2,13.0,1025.0,SE,3.58,0,0,Saturday
42544,2014,11,16,91.0,-2,12.0,1025.0,SE,7.6,0,0,Saturday
42545,2014,11,17,77.0,-2,11.0,1025.0,SE,10.73,0,0,Saturday
42546,2014,11,18,74.0,-1,11.0,1025.0,cv,1.79,0,0,Saturday
42547,2014,11,19,84.0,-1,6.0,1026.0,cv,2.68,0,0,Saturday
42548,2014,11,20,89.0,-1,3.0,1026.0,cv,3.57,0,0,Saturday
42549,2014,11,21,94.0,0,2.0,1027.0,NE,0.89,0,0,Saturday
42550,2014,11,22,92.0,-1,2.0,1027.0,SE,0.89,0,0,Saturday
42551,2014,11,23,97.0,0,1.0,1027.0,cv,0.45,0,0,Saturday
42552,2014,11,0,92.0,-2,0.0,1027.0,NW,1.79,0,0,Sunday
42553,2014,11,1,98.0,-2,-1.0,1028.0,NW,3.58,0,0,Sunday
42554,2014,11,2,116.0,-1,0.0,1027.0,cv,0.89,0,0,Sunday
42555,2014,11,3,113.0,-2,-1.0,1027.0,NW,1.79,0,0,Sunday
42556,2014,11,4,101.0,-4,-2.0,1027.0,NW,3.58,0,0,Sunday
42557,2014,11,5,87.0,-4,-1.0,1027.0,NW,7.6,0,0,Sunday
42558,2014,11,6,54.0,-4,-1.0,1027.0,NW,9.39,0,0,Sunday
42559,2014,11,7,50.0,-5,-1.0,1027.0,NW,12.52,0,0,Sunday
42560,2014,11,8,42.0,-4,3.0,1027.0,NW,16.54,0,0,Sunday
42561,2014,11,9,38.0,-3,8.0,1028.0,NW,19.67,0,0,Sunday
42562,2014,11,10,38.0,-7,11.0,1027.0,NW,22.8,0,0,Sunday
42563,2014,11,11,39.0,-9,12.0,1027.0,NW,24.59,0,0,Sunday
42564,2014,11,12,33.0,-9,14.0,1025.0,cv,1.79,0,0,Sunday
42565,2014,11,13,34.0,-8,16.0,1024.0,NW,1.79,0,0,Sunday
42566,2014,11,14,40.0,-7,16.0,1023.0,SE,3.13,0,0,Sunday
42567,2014,11,15,48.0,-5,16.0,1023.0,SE,6.26,0,0,Sunday
42568,2014,11,16,45.0,-5,15.0,1023.0,SE,9.39,0,0,Sunday
42569,2014,11,17,39.0,-4,15.0,1023.0,SE,11.18,0,0,Sunday
42570,2014,11,18,44.0,-3,9.0,1023.0,SE,12.97,0,0,Sunday
42571,2014,11,19,57.0,-1,6.0,1023.0,cv,0.89,0,0,Sunday
42572,2014,11,20,77.0,0,5.0,1024.0,cv,1.78,0,0,Sunday
42573,2014,11,21,76.0,-1,3.0,1024.0,cv,2.67,0,0,Sunday
42574,2014,11,22,98.0,-1,3.0,1024.0,cv,3.12,0,0,Sunday
42575,2014,11,23,101.0,-2,1.0,1024.0,NE,0.89,0,0,Sunday
42576,2014,11,0,104.0,-1,2.0,1024.0,NE,1.78,0,0,Monday
42577,2014,11,1,106.0,-1,1.0,1024.0,cv,0.89,0,0,Monday
42578,2014,11,2,108.0,-2,-1.0,1024.0,NW,1.79,0,0,Monday
42579,2014,11,3,98.0,-4,2.0,1023.0,NW,3.58,0,0,Monday
42580,2014,11,4,79.0,-5,1.0,1023.0,NW,5.37,0,0,Monday
42581,2014,11,5,44.0,-6,1.0,1023.0,NW,7.16,0,0,Monday
42582,2014,11,6,33.0,-6,-1.0,1023.0,NW,8.95,0,0,Monday
42583,2014,11,7,45.0,-6,-1.0,1023.0,NW,10.74,0,0,Monday
42584,2014,11,8,53.0,-4,5.0,1024.0,NW,12.53,0,0,Monday
42585,2014,11,9,47.0,-5,8.0,1024.0,NW,14.32,0,0,Monday
42586,2014,11,10,42.0,-6,10.0,1023.0,NW,16.11,0,0,Monday
42587,2014,11,11,34.0,-7,12.0,1023.0,cv,0.89,0,0,Monday
42588,2014,11,12,38.0,-8,14.0,1022.0,cv,1.78,0,0,Monday
42589,2014,11,13,41.0,-5,15.0,1021.0,SE,1.79,0,0,Monday
42590,2014,11,14,56.0,-6,15.0,1020.0,SE,4.92,0,0,Monday
42591,2014,11,15,59.0,-6,15.0,1019.0,SE,8.05,0,0,Monday
42592,2014,11,16,68.0,-6,15.0,1019.0,SE,11.18,0,0,Monday
42593,2014,11,17,79.0,-4,13.0,1019.0,cv,0.45,0,0,Monday
42594,2014,11,18,79.0,-2,9.0,1019.0,cv,1.34,0,0,Monday
42595,2014,11,19,111.0,-1,12.0,1020.0,SE,4.02,0,0,Monday
42596,2014,11,20,147.0,1,9.0,1019.0,SE,5.81,0,0,Monday
42597,2014,11,21,153.0,0,5.0,1019.0,cv,0.89,0,0,Monday
42598,2014,11,22,145.0,0,4.0,1019.0,cv,1.78,0,0,Monday
42599,2014,11,23,143.0,1,4.0,1019.0,cv,2.67,0,0,Monday
42600,2014,11,0,144.0,1,2.0,1019.0,cv,3.12,0,0,Tuesday
42601,2014,11,1,200.0,0,2.0,1019.0,cv,4.01,0,0,Tuesday
42602,2014,11,2,239.0,0,1.0,1018.0,cv,4.9,0,0,Tuesday
42603,2014,11,3,185.0,-1,2.0,1018.0,cv,5.79,0,0,Tuesday
42604,2014,11,4,163.0,0,2.0,1018.0,cv,6.68,0,0,Tuesday
42605,2014,11,5,28.0,-2,7.0,1017.0,NW,3.13,0,0,Tuesday
42606,2014,11,6,12.0,-2,5.0,1018.0,NW,4.92,0,0,Tuesday
42607,2014,11,7,9.0,-7,11.0,1018.0,NW,12.97,0,0,Tuesday
42608,2014,11,8,9.0,-7,11.0,1018.0,NW,18.78,0,0,Tuesday
42609,2014,11,9,11.0,-7,11.0,1018.0,NW,25.93,0,0,Tuesday
42610,2014,11,10,15.0,-8,12.0,1018.0,NW,33.98,0,0,Tuesday
42611,2014,11,11,13.0,-7,13.0,1018.0,NW,42.03,0,0,Tuesday
42612,2014,11,12,14.0,-7,14.0,1018.0,NW,53.21,0,0,Tuesday
42613,2014,11,13,17.0,-5,13.0,1017.0,NW,63.04,0,0,Tuesday
42614,2014,11,14,18.0,-6,12.0,1018.0,NW,71.98,0,0,Tuesday
42615,2014,11,15,16.0,-7,12.0,1018.0,NW,80.92,0,0,Tuesday
42616,2014,11,16,11.0,-8,12.0,1018.0,NW,90.75,0,0,Tuesday
42617,2014,11,17,7.0,-8,11.0,1018.0,NW,98.8,0,0,Tuesday
42618,2014,11,18,9.0,-8,9.0,1018.0,NW,103.72,0,0,Tuesday
42619,2014,11,19,13.0,-8,11.0,1019.0,NW,106.85,0,0,Tuesday
42620,2014,11,20,16.0,-6,6.0,1019.0,NW,108.64,0,0,Tuesday
42621,2014,11,21,8.0,-10,10.0,1021.0,NW,116.69,0,0,Tuesday
42622,2014,11,22,19.0,-13,9.0,1022.0,NW,124.74,0,0,Tuesday
42623,2014,11,23,8.0,-15,8.0,1023.0,NW,133.68,0,0,Tuesday
42624,2014,11,0,9.0,-14,7.0,1023.0,NW,140.83,0,0,Wednesday
42625,2014,11,1,5.0,-15,7.0,1023.0,NW,148.88,0,0,Wednesday
42626,2014,11,2,2.0,-15,6.0,1023.0,NW,156.03,0,0,Wednesday
42627,2014,11,3,2.0,-16,6.0,1023.0,NW,161.84,0,0,Wednesday
42628,2014,11,4,3.0,-15,4.0,1023.0,NW,165.86,0,0,Wednesday
42629,2014,11,5,3.0,-16,5.0,1023.0,NW,173.91,0,0,Wednesday
42630,2014,11,6,6.0,-16,4.0,1023.0,NW,181.96,0,0,Wednesday
42631,2014,11,7,4.0,-18,3.0,1024.0,NW,191.79,0,0,Wednesday
42632,2014,11,8,4.0,-19,4.0,1026.0,NW,202.97,0,0,Wednesday
42633,2014,11,9,5.0,-20,5.0,1027.0,NW,215.04,0,0,Wednesday
42634,2014,11,10,6.0,-22,6.0,1027.0,NW,227.11,0,0,Wednesday
42635,2014,11,11,6.0,-22,6.0,1027.0,NW,240.07,0,0,Wednesday
42636,2014,11,12,5.0,-22,7.0,1027.0,NW,252.14,0,0,Wednesday
42637,2014,11,13,4.0,-21,8.0,1026.0,NW,261.97,0,0,Wednesday
42638,2014,11,14,6.0,-21,8.0,1026.0,NW,271.8,0,0,Wednesday
42639,2014,11,15,5.0,-20,8.0,1025.0,NW,279.85,0,0,Wednesday
42640,2014,11,16,3.0,-19,8.0,1025.0,NW,284.77,0,0,Wednesday
42641,2014,11,17,5.0,-17,5.0,1025.0,NW,288.79,0,0,Wednesday
42642,2014,11,18,7.0,-18,6.0,1026.0,NW,293.71,0,0,Wednesday
42643,2014,11,19,9.0,-17,5.0,1026.0,NW,299.52,0,0,Wednesday
42644,2014,11,20,11.0,-17,5.0,1027.0,NW,306.67,0,0,Wednesday
42645,2014,11,21,12.0,-15,3.0,1027.0,NW,313.82,0,0,Wednesday
42646,2014,11,22,15.0,-16,3.0,1028.0,NE,1.79,0,0,Wednesday
42647,2014,11,23,17.0,-15,2.0,1028.0,NW,4.02,0,0,Wednesday
42648,2014,11,0,12.0,-16,4.0,1028.0,NW,8.04,0,0,Thursday
42649,2014,11,1,11.0,-16,3.0,1028.0,NW,12.06,0,0,Thursday
42650,2014,11,2,12.0,-11,-1.0,1028.0,cv,1.79,0,0,Thursday
42651,2014,11,3,12.0,-14,0.0,1028.0,cv,2.68,0,0,Thursday
42652,2014,11,4,11.0,-11,0.0,1027.0,NW,1.79,0,0,Thursday
42653,2014,11,5,13.0,-8,-2.0,1027.0,cv,0.89,0,0,Thursday
42654,2014,11,6,15.0,-10,-3.0,1026.0,cv,1.78,0,0,Thursday
42655,2014,11,7,21.0,-9,-4.0,1026.0,NE,0.89,0,0,Thursday
42656,2014,11,8,21.0,-7,0.0,1026.0,NE,1.78,0,0,Thursday
42657,2014,11,9,40.0,-11,5.0,1027.0,SE,3.13,0,0,Thursday
42658,2014,11,10,40.0,-11,8.0,1026.0,SE,4.92,0,0,Thursday
42659,2014,11,11,20.0,-13,10.0,1026.0,NW,4.92,0,0,Thursday
42660,2014,11,12,16.0,-14,11.0,1025.0,NW,9.84,0,0,Thursday
42661,2014,11,13,26.0,-14,12.0,1024.0,NW,17.89,0,0,Thursday
42662,2014,11,14,25.0,-15,12.0,1023.0,NW,25.04,0,0,Thursday
42663,2014,11,15,25.0,-15,12.0,1022.0,NW,32.19,0,0,Thursday
42664,2014,11,16,35.0,-15,12.0,1022.0,NW,39.34,0,0,Thursday
42666,2014,11,18,31.0,-13,10.0,1022.0,SE,4.02,0,0,Thursday
42667,2014,11,19,30.0,-12,10.0,1023.0,SE,8.94,0,0,Thursday
42668,2014,11,20,33.0,-12,8.0,1023.0,SE,12.96,0,0,Thursday
42669,2014,11,21,45.0,-12,8.0,1023.0,SE,16.98,0,0,Thursday
42670,2014,11,22,53.0,-11,7.0,1023.0,SE,20.11,0,0,Thursday
42671,2014,11,23,44.0,-9,2.0,1024.0,NW,1.79,0,0,Thursday
42672,2014,11,0,43.0,-8,0.0,1024.0,NW,4.92,0,0,Friday
42673,2014,11,1,52.0,-9,0.0,1024.0,NW,6.71,0,0,Friday
42674,2014,11,2,52.0,-9,-1.0,1025.0,NW,8.5,0,0,Friday
42675,2014,11,3,52.0,-9,-1.0,1025.0,NW,9.39,0,0,Friday
42676,2014,11,4,54.0,-9,-2.0,1025.0,NW,11.18,0,0,Friday
42677,2014,11,5,52.0,-9,-2.0,1025.0,NW,12.97,0,0,Friday
42678,2014,11,6,49.0,-9,-3.0,1025.0,NW,14.76,0,0,Friday
42679,2014,11,7,49.0,-9,-2.0,1026.0,NW,17.89,0,0,Friday
42680,2014,11,8,40.0,-8,1.0,1027.0,NW,21.02,0,0,Friday
42681,2014,11,9,41.0,-10,6.0,1028.0,NE,1.79,0,0,Friday
42682,2014,11,10,24.0,-11,9.0,1028.0,cv,1.79,0,0,Friday
42683,2014,11,11,30.0,-14,10.0,1028.0,cv,3.58,0,0,Friday
42684,2014,11,12,21.0,-13,11.0,1027.0,cv,5.37,0,0,Friday
42685,2014,11,13,22.0,-12,13.0,1026.0,cv,7.16,0,0,Friday
42686,2014,11,14,20.0,-13,14.0,1026.0,cv,8.05,0,0,Friday
42687,2014,11,15,21.0,-13,13.0,1026.0,NE,1.79,0,0,Friday
42688,2014,11,16,21.0,-13,12.0,1026.0,SE,3.13,0,0,Friday
42689,2014,11,17,25.0,-13,9.0,1026.0,SE,4.92,0,0,Friday
42690,2014,11,18,32.0,-12,8.0,1027.0,SE,8.05,0,0,Friday
42691,2014,11,19,35.0,-9,6.0,1027.0,cv,0.89,0,0,Friday
42692,2014,11,20,50.0,-9,4.0,1028.0,SE,1.79,0,0,Friday
42693,2014,11,21,74.0,-7,2.0,1028.0,SE,2.68,0,0,Friday
42694,2014,11,22,64.0,-8,3.0,1028.0,SE,4.47,0,0,Friday
42695,2014,11,23,90.0,-9,3.0,1028.0,SE,5.36,0,0,Friday
42696,2014,11,0,138.0,-9,2.0,1028.0,NE,1.79,0,0,Saturday
42697,2014,11,1,182.0,-5,1.0,1029.0,cv,0.45,0,0,Saturday
42698,2014,11,2,210.0,-7,1.0,1029.0,NW,0.89,0,0,Saturday
42699,2014,11,3,208.0,-5,1.0,1029.0,NE,0.89,0,0,Saturday
42700,2014,11,4,152.0,-5,1.0,1029.0,NW,0.89,0,0,Saturday
42701,2014,11,5,122.0,-6,0.0,1029.0,NW,1.78,0,0,Saturday
42702,2014,11,6,87.0,-5,0.0,1029.0,NW,3.57,0,0,Saturday
42703,2014,11,7,62.0,-5,0.0,1029.0,NE,0.89,0,0,Saturday
42704,2014,11,8,52.0,-6,0.0,1029.0,NW,1.79,0,0,Saturday
42705,2014,11,9,52.0,-7,4.0,1029.0,cv,0.45,0,0,Saturday
42706,2014,11,10,59.0,-7,5.0,1029.0,cv,1.34,0,0,Saturday
42707,2014,11,11,96.0,-7,8.0,1028.0,cv,2.23,0,0,Saturday
42708,2014,11,12,128.0,-6,8.0,1028.0,cv,3.12,0,0,Saturday
42709,2014,11,13,141.0,-6,8.0,1027.0,SE,1.79,0,0,Saturday
42710,2014,11,14,167.0,-5,8.0,1026.0,cv,0.89,0,0,Saturday
42711,2014,11,15,206.0,-5,8.0,1026.0,SE,0.89,0,0,Saturday
42712,2014,11,16,227.0,-4,8.0,1026.0,NW,1.79,0,0,Saturday
42713,2014,11,17,246.0,-3,7.0,1026.0,NW,2.68,0,0,Saturday
42714,2014,11,18,230.0,-4,6.0,1026.0,NW,4.47,0,0,Saturday
42715,2014,11,19,239.0,-4,4.0,1026.0,NW,7.6,0,0,Saturday
42716,2014,11,20,238.0,-4,5.0,1026.0,NW,8.49,0,0,Saturday
42717,2014,11,21,250.0,-5,5.0,1027.0,NW,10.28,0,0,Saturday
42718,2014,11,22,261.0,-4,4.0,1027.0,NW,12.07,0,0,Saturday
42719,2014,11,23,283.0,-5,4.0,1027.0,cv,0.89,0,0,Saturday
42720,2014,11,0,273.0,-3,2.0,1026.0,cv,1.78,0,0,Sunday
42721,2014,11,1,281.0,-3,1.0,1026.0,cv,2.67,0,0,Sunday
42722,2014,11,2,218.0,-5,2.0,1026.0,cv,3.56,0,0,Sunday
42723,2014,11,3,222.0,-4,2.0,1025.0,NW,1.79,0,0,Sunday
42724,2014,11,4,206.0,-4,1.0,1025.0,cv,0.89,0,0,Sunday
42725,2014,11,5,304.0,-3,1.0,1025.0,cv,1.78,0,0,Sunday
42726,2014,11,6,299.0,-3,-1.0,1025.0,NE,0.89,0,0,Sunday
42727,2014,11,7,284.0,-4,-1.0,1025.0,cv,0.89,0,0,Sunday
42728,2014,11,8,266.0,-4,0.0,1026.0,NW,0.89,0,0,Sunday
42729,2014,11,9,256.0,-1,5.0,1026.0,NW,2.68,0,0,Sunday
42730,2014,11,10,79.0,-2,7.0,1026.0,NW,5.81,0,0,Sunday
42731,2014,11,11,38.0,-3,10.0,1026.0,NW,8.94,0,0,Sunday
42732,2014,11,12,22.0,-5,11.0,1025.0,NW,14.75,0,0,Sunday
42733,2014,11,13,15.0,-6,12.0,1025.0,NW,21.9,0,0,Sunday
42734,2014,11,14,21.0,-6,12.0,1024.0,NW,29.95,0,0,Sunday
42735,2014,11,15,18.0,-6,12.0,1024.0,NW,38.0,0,0,Sunday
42736,2014,11,16,19.0,-5,11.0,1025.0,NW,46.05,0,0,Sunday
42737,2014,11,17,16.0,-5,10.0,1025.0,NW,51.86,0,0,Sunday
42738,2014,11,18,17.0,-8,10.0,1026.0,NW,59.01,0,0,Sunday
42739,2014,11,19,15.0,-8,9.0,1027.0,NW,66.16,0,0,Sunday
42740,2014,11,20,24.0,-7,9.0,1028.0,NW,73.31,0,0,Sunday
42741,2014,11,21,12.0,-7,8.0,1029.0,NW,79.12,0,0,Sunday
42742,2014,11,22,19.0,-7,8.0,1030.0,NW,84.04,0,0,Sunday
42743,2014,11,23,13.0,-8,7.0,1030.0,NW,91.19,0,0,Sunday
42744,2014,11,0,12.0,-8,7.0,1030.0,NW,97.0,0,0,Monday
42745,2014,11,1,13.0,-8,6.0,1030.0,NW,101.92,0,0,Monday
42746,2014,11,2,12.0,-9,6.0,1030.0,NW,107.73,0,0,Monday
42747,2014,11,3,13.0,-9,6.0,1030.0,NW,114.88,0,0,Monday
42748,2014,11,4,11.0,-9,5.0,1030.0,NW,120.69,0,0,Monday
42749,2014,11,5,11.0,-8,2.0,1031.0,cv,0.89,0,0,Monday
42750,2014,11,6,9.0,-9,2.0,1031.0,cv,1.78,0,0,Monday
42751,2014,11,7,11.0,-7,-1.0,1032.0,NE,1.79,0,0,Monday
42752,2014,11,8,17.0,-6,2.0,1033.0,NE,3.58,0,0,Monday
42753,2014,11,9,19.0,-8,8.0,1033.0,NW,3.13,0,0,Monday
42754,2014,11,10,19.0,-9,9.0,1033.0,NW,7.15,0,0,Monday
42755,2014,11,11,16.0,-9,10.0,1032.0,NW,8.94,0,0,Monday
42756,2014,11,12,14.0,-11,11.0,1031.0,NW,13.86,0,0,Monday
42757,2014,11,13,15.0,-11,12.0,1030.0,NW,18.78,0,0,Monday
42758,2014,11,14,15.0,-11,12.0,1029.0,NW,23.7,0,0,Monday
42759,2014,11,15,8.0,-12,12.0,1029.0,NW,28.62,0,0,Monday
42760,2014,11,16,13.0,-13,12.0,1029.0,NW,33.54,0,0,Monday
42761,2014,11,17,16.0,-13,12.0,1029.0,NW,36.67,0,0,Monday
42762,2014,11,18,27.0,-10,7.0,1030.0,cv,0.89,0,0,Monday
42763,2014,11,19,47.0,-9,4.0,1030.0,cv,1.78,0,0,Monday
42764,2014,11,20,54.0,-6,3.0,1030.0,cv,2.67,0,0,Monday
42765,2014,11,21,62.0,-6,2.0,1030.0,cv,3.56,0,0,Monday
42766,2014,11,22,66.0,-6,1.0,1031.0,SE,0.89,0,0,Monday
42767,2014,11,23,72.0,-7,1.0,1031.0,cv,0.89,0,0,Monday
42768,2014,11,0,81.0,-6,0.0,1030.0,NW,0.89,0,0,Tuesday
42769,2014,11,1,138.0,-7,-2.0,1030.0,NW,1.78,0,0,Tuesday
